Player,Opp,PassYds,PassTD,Int,RushYds,RushTD,Rec,RecYds,RecTD,RetTD,FumTD,TwoPt,Lost,Points,Week,Name,_position,_team
Foster MoreauTE - NOPUP,CAR,0,0,0,0.0,0,0.97,9.37,0.06,0,0,0,0.0,2.27,15,Foster MoreauTE - N,,OPUP
Brock BowersTE - LVView News,@HOU,0,0,0,0.94,0,5.55,58.58,0.35,0,0,0,0.06,13.48,16,Brock Bowers,TE,LV
Trey McBrideTE - ARI,ATL,0,0,0,0.18,0,5.61,57.41,0.35,0,0,0,0.06,13.35,16,Trey McBride,TE,ARI
George KittleTE - SF,@IND,0,0,0,0.0,0,4.14,57.41,0.41,0,0,0,0.06,12.22,16,George Kittle,TE,SF
Sam LaPortaTE - DETQ,PIT,0,0,0,0.0,0,4.11,45.95,0.35,0,0,0,0.06,10.69,16,Sam LaPorta,TE,DETQ
Travis KelceTE - KC,@TEN,0,0,0,0.06,0,4.17,41.25,0.29,0,0,0,0.06,9.92,16,Travis Kelce,TE,KC
T.J. HockensonTE - MIN,@NYG,0,0,0,0.0,0,4.12,41.19,0.28,0,0,0,0.06,9.8,16,T.J. Hockenson,TE,MIN
Mark AndrewsTE - BAL,NE,0,0,0,0.24,0,3.26,40.32,0.41,0,0,0,0.06,9.66,16,Mark Andrews,TE,BAL
Evan EngramTE - DENView News,JAX,0,0,0,0.0,0,4.02,37.45,0.25,0,0,0,0.06,9.15,16,Evan Engram,TE,DEN
David NjokuTE - CLE,BUF,0,0,0,0.0,0,3.83,38.37,0.24,0,0,0,0.06,8.99,16,David Njoku,TE,CLE
Dallas GoedertTE - PHI,@WAS,0,0,0,0.0,0,3.54,38.63,0.24,0,0,0,0.06,8.72,16,Dallas Goedert,TE,PHI
Colston LovelandTE - CHI,GB,0,0,0,0.0,0,3.65,36.94,0.24,0,0,0,0.06,8.66,16,Colston Loveland,TE,CHI
Tyler WarrenTE - INDView News,SF,0,0,0,0.65,0,3.59,36.71,0.24,0,0,0,0.06,8.65,16,Tyler Warren,TE,IND
Jake FergusonTE - DALQ,LAC,0,0,0,0.0,0,3.62,35.7,0.23,0,0,0,0.06,8.45,16,Jake Ferguson,TE,DALQ
Hunter HenryTE - NE,@BAL,0,0,0,0.0,0,3.26,34.07,0.24,0,0,0,0.06,7.99,16,Hunter Henry,TE,NE
Mason TaylorTE - NYJ,@NO,0,0,0,0.0,0,3.32,33.6,0.21,0,0,0,0.0,7.94,16,Mason Taylor,TE,NYJ
Zach ErtzTE - WAS,PHI,0,0,0,0.0,0,3.33,31.57,0.24,0,0,0,0.0,7.93,16,Zach Ertz,TE,WAS
Tucker KraftTE - GB,@CHI,0,0,0,0.0,0,3.18,33.75,0.24,0,0,0,0.06,7.88,16,Tucker Kraft,TE,GB
Dalton KincaidTE - BUF,@CLE,0,0,0,0.0,0,3.42,34.5,0.18,0,0,0,0.06,7.83,16,Dalton Kincaid,TE,BUF
Mike GesickiTE - CINQ,@MIA,0,0,0,0.0,0,2.86,30.0,0.23,0,0,0,0.0,7.24,16,Mike Gesicki,TE,CINQ
Kyle PittsTE - ATL,@ARI,0,0,0,0.0,0,2.71,33.75,0.18,0,0,0,0.0,7.17,16,Kyle Pitts,TE,ATL
Dalton SchultzTE - HOU,LV,0,0,0,0.0,0,2.96,30.73,0.18,0,0,0,0.06,6.99,16,Dalton Schultz,TE,HOU
Jonnu SmithTE - PITQ,@DET,0,0,0,0.19,0,2.92,29.9,0.19,0,0,0,0.06,6.95,16,Jonnu Smith,TE,PITQ
Brenton StrangeTE - JAX,@DEN,0,0,0,0.0,0,2.88,27.76,0.18,0,0,0,0.0,6.74,16,Brenton Strange,TE,JAX
Isaiah LikelyTE - BALQ,NE,0,0,0,0.0,0,2.45,27.14,0.24,0,0,0,0.06,6.48,16,Isaiah Likely,TE,BALQ
Cade OttonTE - TBView News,@CAR,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,16,Cade Otton,TE,TB
Cade OttonTE - TBView News,@CAR,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,16,Cade Otton,TE,TB
Chig OkonkwoTE - TEN,KC,0,0,0,0.3,0,2.73,26.42,0.18,0,0,0,0.06,6.36,16,Chig Okonkwo,TE,TEN
Ja'Tavion SandersTE - CAR,TB,0,0,0,0.0,0,2.58,25.78,0.18,0,0,0,0.0,6.24,16,Ja'Tavion Sanders,TE,CAR
Pat FreiermuthTE - PIT,@DET,0,0,0,0.0,0,2.68,25.47,0.16,0,0,0,0.05,6.09,16,Pat Freiermuth,TE,PIT
Darren WallerTE - MIAPUP,CIN,0,0,0,0.0,0,2.47,26.47,0.15,0,0,0,0.0,6.02,16,Darren WallerTE - MI,,APUP
Theo JohnsonTE - NYG,MIN,0,0,0,0.0,0,2.39,24.92,0.16,0,0,0,0.0,5.84,16,Theo Johnson,TE,NYG
Tyler ConklinTE - LAC,@DAL,0,0,0,0.0,0,2.3,21.35,0.18,0,0,0,0.0,5.52,16,Tyler Conklin,TE,LAC
Noah GrayTE - KC,@TEN,0,0,0,0.0,0,2.04,20.59,0.18,0,0,0,0.0,5.18,16,Noah Gray,TE,KC
Harold Fannin Jr.TE - CLE,BUF,0,0,0,0.0,0,2.14,21.07,0.14,0,0,0,0.0,5.09,16,Harold Fannin Jr.,TE,CLE
Juwan JohnsonTE - NO,NYJ,0,0,0,0.0,0,2.09,22.24,0.12,0,0,0,0.0,5.03,16,Juwan Johnson,TE,NO
Cole KmetTE - CHI,GB,0,0,0,0.0,0,2.09,21.52,0.13,0,0,0,0.07,4.88,16,Cole Kmet,TE,CHI
Will DisslyTE - LAC,@DAL,0,0,0,0.0,0,1.96,18.87,0.12,0,0,0,0.0,4.57,16,Will Dissly,TE,LAC
Elijah ArroyoTE - SEA,LAR,0,0,0,0.0,0,1.85,16.85,0.12,0,0,0,0.0,4.26,16,Elijah Arroyo,TE,SEA
Tyler HigbeeTE - LAR,@SEA,0,0,0,0.0,0,1.77,17.2,0.12,0,0,0,0.0,4.21,16,Tyler Higbee,TE,LAR
Michael MayerTE - LV,@HOU,0,0,0,0.0,0,1.73,16.96,0.12,0,0,0,0.0,4.15,16,Michael Mayer,TE,LV
Noah FantTE - CIN,@MIA,0,0,0,0.0,0,1.67,16.96,0.12,0,0,0,0.0,4.09,16,Noah Fant,TE,CIN
Ben SinnottTE - WAS,PHI,0,0,0,0.0,0,1.34,13.35,0.12,0,0,0,0.0,3.4,16,Ben Sinnott,TE,WAS
Dawson KnoxTE - BUF,@CLE,0,0,0,0.0,0,1.28,13.76,0.12,0,0,0,0.0,3.38,16,Dawson Knox,TE,BUF
Terrance FergusonTE - LARQ,@SEA,0,0,0,0.0,0,1.29,13.29,0.12,0,0,0,0.0,3.34,16,Terrance Ferguson,TE,LARQ
Austin HooperTE - NE,@BAL,0,0,0,0.0,0,1.32,12.9,0.06,0,0,0,0.0,2.97,16,Austin Hooper,TE,NE
Darnell WashingtonTE - PIT,@DET,0,0,0,0.0,0,1.17,11.88,0.09,0,0,0,0.0,2.9,16,Darnell Washington,TE,PIT
Elijah HigginsTE - ARI,ATL,0,0,0,0.0,0,1.08,10.86,0.06,0,0,0,0.0,2.53,16,Elijah Higgins,TE,ARI
Luke MusgraveTE - GB,@CHI,0,0,0,0.0,0,0.99,10.91,0.06,0,0,0,0.0,2.44,16,Luke Musgrave,TE,GB
Gunnar HelmTE - TEN,KC,0,0,0,0.0,0,0.97,9.98,0.06,0,0,0,0.0,2.33,16,Gunnar Helm,TE,TEN
Foster MoreauTE - NOPUP,NYJ,0,0,0,0.0,0,0.97,9.37,0.06,0,0,0,0.0,2.27,16,Foster MoreauTE - N,,OPUP
Brock BowersTE - LVView News,NYG,0,0,0,0.94,0,5.55,58.58,0.35,0,0,0,0.06,13.48,17,Brock Bowers,TE,LV
Trey McBrideTE - ARI,@CIN,0,0,0,0.18,0,5.61,57.41,0.35,0,0,0,0.06,13.35,17,Trey McBride,TE,ARI
George KittleTE - SF,CHI,0,0,0,0.0,0,4.14,57.41,0.41,0,0,0,0.06,12.22,17,George Kittle,TE,SF
Sam LaPortaTE - DETQ,@MIN,0,0,0,0.0,0,4.11,45.95,0.35,0,0,0,0.06,10.69,17,Sam LaPorta,TE,DETQ
Travis KelceTE - KC,DEN,0,0,0,0.06,0,4.17,41.25,0.29,0,0,0,0.06,9.92,17,Travis Kelce,TE,KC
T.J. HockensonTE - MIN,DET,0,0,0,0.0,0,4.12,41.19,0.28,0,0,0,0.06,9.8,17,T.J. Hockenson,TE,MIN
Mark AndrewsTE - BAL,@GB,0,0,0,0.24,0,3.26,40.32,0.41,0,0,0,0.06,9.66,17,Mark Andrews,TE,BAL
Evan EngramTE - DENView News,@KC,0,0,0,0.0,0,4.02,37.45,0.25,0,0,0,0.06,9.15,17,Evan Engram,TE,DEN
David NjokuTE - CLE,PIT,0,0,0,0.0,0,3.83,38.37,0.24,0,0,0,0.06,8.99,17,David Njoku,TE,CLE
Dallas GoedertTE - PHI,@BUF,0,0,0,0.0,0,3.54,38.63,0.24,0,0,0,0.06,8.72,17,Dallas Goedert,TE,PHI
Colston LovelandTE - CHI,@SF,0,0,0,0.0,0,3.65,36.94,0.24,0,0,0,0.06,8.66,17,Colston Loveland,TE,CHI
Tyler WarrenTE - INDView News,JAX,0,0,0,0.65,0,3.59,36.71,0.24,0,0,0,0.06,8.65,17,Tyler Warren,TE,IND
Jake FergusonTE - DALQ,@WAS,0,0,0,0.0,0,3.62,35.7,0.23,0,0,0,0.06,8.45,17,Jake Ferguson,TE,DALQ
Hunter HenryTE - NE,@NYJ,0,0,0,0.0,0,3.26,34.07,0.24,0,0,0,0.06,7.99,17,Hunter Henry,TE,NE
Mason TaylorTE - NYJ,NE,0,0,0,0.0,0,3.32,33.6,0.21,0,0,0,0.0,7.94,17,Mason Taylor,TE,NYJ
Zach ErtzTE - WAS,DAL,0,0,0,0.0,0,3.33,31.57,0.24,0,0,0,0.0,7.93,17,Zach Ertz,TE,WAS
Tucker KraftTE - GB,BAL,0,0,0,0.0,0,3.18,33.75,0.24,0,0,0,0.06,7.88,17,Tucker Kraft,TE,GB
Dalton KincaidTE - BUF,PHI,0,0,0,0.0,0,3.42,34.5,0.18,0,0,0,0.06,7.83,17,Dalton Kincaid,TE,BUF
Mike GesickiTE - CINQ,ARI,0,0,0,0.0,0,2.86,30.0,0.23,0,0,0,0.0,7.24,17,Mike Gesicki,TE,CINQ
Kyle PittsTE - ATL,LAR,0,0,0,0.0,0,2.71,33.75,0.18,0,0,0,0.0,7.17,17,Kyle Pitts,TE,ATL
Dalton SchultzTE - HOU,@LAC,0,0,0,0.0,0,2.96,30.73,0.18,0,0,0,0.06,6.99,17,Dalton Schultz,TE,HOU
Jonnu SmithTE - PITQ,@CLE,0,0,0,0.19,0,2.92,29.9,0.19,0,0,0,0.06,6.95,17,Jonnu Smith,TE,PITQ
Brenton StrangeTE - JAX,@IND,0,0,0,0.0,0,2.88,27.76,0.18,0,0,0,0.0,6.74,17,Brenton Strange,TE,JAX
Isaiah LikelyTE - BALQ,@GB,0,0,0,0.0,0,2.45,27.14,0.24,0,0,0,0.06,6.48,17,Isaiah Likely,TE,BALQ
Cade OttonTE - TBView News,@MIA,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,17,Cade Otton,TE,TB
Cade OttonTE - TBView News,@MIA,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,17,Cade Otton,TE,TB
Chig OkonkwoTE - TEN,NO,0,0,0,0.3,0,2.73,26.42,0.18,0,0,0,0.06,6.36,17,Chig Okonkwo,TE,TEN
Ja'Tavion SandersTE - CAR,SEA,0,0,0,0.0,0,2.58,25.78,0.18,0,0,0,0.0,6.24,17,Ja'Tavion Sanders,TE,CAR
Pat FreiermuthTE - PIT,@CLE,0,0,0,0.0,0,2.68,25.47,0.16,0,0,0,0.05,6.09,17,Pat Freiermuth,TE,PIT
Darren WallerTE - MIAPUP,TB,0,0,0,0.0,0,2.47,26.47,0.15,0,0,0,0.0,6.02,17,Darren WallerTE - MI,,APUP
Theo JohnsonTE - NYG,@LV,0,0,0,0.0,0,2.39,24.92,0.16,0,0,0,0.0,5.84,17,Theo Johnson,TE,NYG
Tyler ConklinTE - LAC,HOU,0,0,0,0.0,0,2.3,21.35,0.18,0,0,0,0.0,5.52,17,Tyler Conklin,TE,LAC
Noah GrayTE - KC,DEN,0,0,0,0.0,0,2.04,20.59,0.18,0,0,0,0.0,5.18,17,Noah Gray,TE,KC
Harold Fannin Jr.TE - CLE,PIT,0,0,0,0.0,0,2.14,21.07,0.14,0,0,0,0.0,5.09,17,Harold Fannin Jr.,TE,CLE
Juwan JohnsonTE - NO,@TEN,0,0,0,0.0,0,2.09,22.24,0.12,0,0,0,0.0,5.03,17,Juwan Johnson,TE,NO
Cole KmetTE - CHI,@SF,0,0,0,0.0,0,2.09,21.52,0.13,0,0,0,0.07,4.88,17,Cole Kmet,TE,CHI
Will DisslyTE - LAC,HOU,0,0,0,0.0,0,1.96,18.87,0.12,0,0,0,0.0,4.57,17,Will Dissly,TE,LAC
Elijah ArroyoTE - SEA,@CAR,0,0,0,0.0,0,1.85,16.85,0.12,0,0,0,0.0,4.26,17,Elijah Arroyo,TE,SEA
Tyler HigbeeTE - LAR,@ATL,0,0,0,0.0,0,1.77,17.2,0.12,0,0,0,0.0,4.21,17,Tyler Higbee,TE,LAR
Michael MayerTE - LV,NYG,0,0,0,0.0,0,1.73,16.96,0.12,0,0,0,0.0,4.15,17,Michael Mayer,TE,LV
Noah FantTE - CIN,ARI,0,0,0,0.0,0,1.67,16.96,0.12,0,0,0,0.0,4.09,17,Noah Fant,TE,CIN
Ben SinnottTE - WAS,DAL,0,0,0,0.0,0,1.34,13.35,0.12,0,0,0,0.0,3.4,17,Ben Sinnott,TE,WAS
Dawson KnoxTE - BUF,PHI,0,0,0,0.0,0,1.28,13.76,0.12,0,0,0,0.0,3.38,17,Dawson Knox,TE,BUF
Terrance FergusonTE - LARQ,@ATL,0,0,0,0.0,0,1.29,13.29,0.12,0,0,0,0.0,3.34,17,Terrance Ferguson,TE,LARQ
Austin HooperTE - NE,@NYJ,0,0,0,0.0,0,1.32,12.9,0.06,0,0,0,0.0,2.97,17,Austin Hooper,TE,NE
Darnell WashingtonTE - PIT,@CLE,0,0,0,0.0,0,1.17,11.88,0.09,0,0,0,0.0,2.9,17,Darnell Washington,TE,PIT
Elijah HigginsTE - ARI,@CIN,0,0,0,0.0,0,1.08,10.86,0.06,0,0,0,0.0,2.53,17,Elijah Higgins,TE,ARI
Luke MusgraveTE - GB,BAL,0,0,0,0.0,0,0.99,10.91,0.06,0,0,0,0.0,2.44,17,Luke Musgrave,TE,GB
Gunnar HelmTE - TEN,NO,0,0,0,0.0,0,0.97,9.98,0.06,0,0,0,0.0,2.33,17,Gunnar Helm,TE,TEN
Foster MoreauTE - NOPUP,@TEN,0,0,0,0.0,0,0.97,9.37,0.06,0,0,0,0.0,2.27,17,Foster MoreauTE - N,,OPUP
Brock BowersTE - LVView News,KC,0,0,0,0.94,0,5.55,58.58,0.35,0,0,0,0.06,13.48,18,Brock Bowers,TE,LV
Trey McBrideTE - ARI,@LAR,0,0,0,0.18,0,5.61,57.41,0.35,0,0,0,0.06,13.35,18,Trey McBride,TE,ARI
George KittleTE - SF,SEA,0,0,0,0.0,0,4.14,57.41,0.41,0,0,0,0.06,12.22,18,George Kittle,TE,SF
Sam LaPortaTE - DETQ,@CHI,0,0,0,0.0,0,4.11,45.95,0.35,0,0,0,0.06,10.69,18,Sam LaPorta,TE,DETQ
Travis KelceTE - KC,@LV,0,0,0,0.06,0,4.17,41.25,0.29,0,0,0,0.06,9.92,18,Travis Kelce,TE,KC
T.J. HockensonTE - MIN,GB,0,0,0,0.0,0,4.12,41.19,0.28,0,0,0,0.06,9.8,18,T.J. Hockenson,TE,MIN
Mark AndrewsTE - BAL,@PIT,0,0,0,0.24,0,3.26,40.32,0.41,0,0,0,0.06,9.66,18,Mark Andrews,TE,BAL
Evan EngramTE - DENView News,LAC,0,0,0,0.0,0,4.02,37.45,0.25,0,0,0,0.06,9.15,18,Evan Engram,TE,DEN
David NjokuTE - CLE,@CIN,0,0,0,0.0,0,3.83,38.37,0.24,0,0,0,0.06,8.99,18,David Njoku,TE,CLE
Dallas GoedertTE - PHI,WAS,0,0,0,0.0,0,3.54,38.63,0.24,0,0,0,0.06,8.72,18,Dallas Goedert,TE,PHI
Colston LovelandTE - CHI,DET,0,0,0,0.0,0,3.65,36.94,0.24,0,0,0,0.06,8.66,18,Colston Loveland,TE,CHI
Tyler WarrenTE - INDView News,@HOU,0,0,0,0.65,0,3.59,36.71,0.24,0,0,0,0.06,8.65,18,Tyler Warren,TE,IND
Jake FergusonTE - DALQ,@NYG,0,0,0,0.0,0,3.62,35.7,0.23,0,0,0,0.06,8.45,18,Jake Ferguson,TE,DALQ
Hunter HenryTE - NE,MIA,0,0,0,0.0,0,3.26,34.07,0.24,0,0,0,0.06,7.99,18,Hunter Henry,TE,NE
Mason TaylorTE - NYJ,@BUF,0,0,0,0.0,0,3.32,33.6,0.21,0,0,0,0.0,7.94,18,Mason Taylor,TE,NYJ
Zach ErtzTE - WAS,@PHI,0,0,0,0.0,0,3.33,31.57,0.24,0,0,0,0.0,7.93,18,Zach Ertz,TE,WAS
Tucker KraftTE - GB,@MIN,0,0,0,0.0,0,3.18,33.75,0.24,0,0,0,0.06,7.88,18,Tucker Kraft,TE,GB
Dalton KincaidTE - BUF,NYJ,0,0,0,0.0,0,3.42,34.5,0.18,0,0,0,0.06,7.83,18,Dalton Kincaid,TE,BUF
Mike GesickiTE - CINQ,CLE,0,0,0,0.0,0,2.86,30.0,0.23,0,0,0,0.0,7.24,18,Mike Gesicki,TE,CINQ
Kyle PittsTE - ATL,NO,0,0,0,0.0,0,2.71,33.75,0.18,0,0,0,0.0,7.17,18,Kyle Pitts,TE,ATL
Dalton SchultzTE - HOU,IND,0,0,0,0.0,0,2.96,30.73,0.18,0,0,0,0.06,6.99,18,Dalton Schultz,TE,HOU
Jonnu SmithTE - PITQ,BAL,0,0,0,0.19,0,2.92,29.9,0.19,0,0,0,0.06,6.95,18,Jonnu Smith,TE,PITQ
Brenton StrangeTE - JAX,TEN,0,0,0,0.0,0,2.88,27.76,0.18,0,0,0,0.0,6.74,18,Brenton Strange,TE,JAX
Isaiah LikelyTE - BALQ,@PIT,0,0,0,0.0,0,2.45,27.14,0.24,0,0,0,0.06,6.48,18,Isaiah Likely,TE,BALQ
Cade OttonTE - TBView News,CAR,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,18,Cade Otton,TE,TB
Cade OttonTE - TBView News,CAR,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,18,Cade Otton,TE,TB
Chig OkonkwoTE - TEN,@JAX,0,0,0,0.3,0,2.73,26.42,0.18,0,0,0,0.06,6.36,18,Chig Okonkwo,TE,TEN
Ja'Tavion SandersTE - CAR,@TB,0,0,0,0.0,0,2.58,25.78,0.18,0,0,0,0.0,6.24,18,Ja'Tavion Sanders,TE,CAR
Pat FreiermuthTE - PIT,BAL,0,0,0,0.0,0,2.68,25.47,0.16,0,0,0,0.05,6.09,18,Pat Freiermuth,TE,PIT
Darren WallerTE - MIAPUP,@NE,0,0,0,0.0,0,2.47,26.47,0.15,0,0,0,0.0,6.02,18,Darren WallerTE - MI,,APUP
Theo JohnsonTE - NYG,DAL,0,0,0,0.0,0,2.39,24.92,0.16,0,0,0,0.0,5.84,18,Theo Johnson,TE,NYG
Tyler ConklinTE - LAC,@DEN,0,0,0,0.0,0,2.3,21.35,0.18,0,0,0,0.0,5.52,18,Tyler Conklin,TE,LAC
Noah GrayTE - KC,@LV,0,0,0,0.0,0,2.04,20.59,0.18,0,0,0,0.0,5.18,18,Noah Gray,TE,KC
Harold Fannin Jr.TE - CLE,@CIN,0,0,0,0.0,0,2.14,21.07,0.14,0,0,0,0.0,5.09,18,Harold Fannin Jr.,TE,CLE
Juwan JohnsonTE - NO,@ATL,0,0,0,0.0,0,2.09,22.24,0.12,0,0,0,0.0,5.03,18,Juwan Johnson,TE,NO
Cole KmetTE - CHI,DET,0,0,0,0.0,0,2.09,21.52,0.13,0,0,0,0.07,4.88,18,Cole Kmet,TE,CHI
Will DisslyTE - LAC,@DEN,0,0,0,0.0,0,1.96,18.87,0.12,0,0,0,0.0,4.57,18,Will Dissly,TE,LAC
Elijah ArroyoTE - SEA,@SF,0,0,0,0.0,0,1.85,16.85,0.12,0,0,0,0.0,4.26,18,Elijah Arroyo,TE,SEA
Tyler HigbeeTE - LAR,ARI,0,0,0,0.0,0,1.77,17.2,0.12,0,0,0,0.0,4.21,18,Tyler Higbee,TE,LAR
Michael MayerTE - LV,KC,0,0,0,0.0,0,1.73,16.96,0.12,0,0,0,0.0,4.15,18,Michael Mayer,TE,LV
Noah FantTE - CIN,CLE,0,0,0,0.0,0,1.67,16.96,0.12,0,0,0,0.0,4.09,18,Noah Fant,TE,CIN
Ben SinnottTE - WAS,@PHI,0,0,0,0.0,0,1.34,13.35,0.12,0,0,0,0.0,3.4,18,Ben Sinnott,TE,WAS
Dawson KnoxTE - BUF,NYJ,0,0,0,0.0,0,1.28,13.76,0.12,0,0,0,0.0,3.38,18,Dawson Knox,TE,BUF
Terrance FergusonTE - LARQ,ARI,0,0,0,0.0,0,1.29,13.29,0.12,0,0,0,0.0,3.34,18,Terrance Ferguson,TE,LARQ
Austin HooperTE - NE,MIA,0,0,0,0.0,0,1.32,12.9,0.06,0,0,0,0.0,2.97,18,Austin Hooper,TE,NE
Darnell WashingtonTE - PIT,BAL,0,0,0,0.0,0,1.17,11.88,0.09,0,0,0,0.0,2.9,18,Darnell Washington,TE,PIT
Elijah HigginsTE - ARI,@LAR,0,0,0,0.0,0,1.08,10.86,0.06,0,0,0,0.0,2.53,18,Elijah Higgins,TE,ARI
Luke MusgraveTE - GB,@MIN,0,0,0,0.0,0,0.99,10.91,0.06,0,0,0,0.0,2.44,18,Luke Musgrave,TE,GB
Gunnar HelmTE - TEN,@JAX,0,0,0,0.0,0,0.97,9.98,0.06,0,0,0,0.0,2.33,18,Gunnar Helm,TE,TEN
Foster MoreauTE - NOPUP,@ATL,0,0,0,0.0,0,0.97,9.37,0.06,0,0,0,0.0,2.27,18,Foster MoreauTE - N,,OPUP
